mineral_name,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,(SO3)2-,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,ThO2.1,Tb2O3.1,ThO2 ,Tb2O3 
ilmenite,Very common,samp. KP4-17,Pumice,Not given,44.0,144.0,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.042,39.164,0.251,29.8809085,1.093,2.402,0.009,27.36252839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. ILM-4,Not given,Not given,36.0,81.5,[14530] ZHANG ZHAOCHONG (2002),Not given,Not given,GEOROC,0.07,48.66,0.09,39.9,0.4,1.98,0.03,7.77,0.12,0.001,0.02,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,"768C 94R-1,74-77",Basalt,Igneous,8.0037,121.2198,10.2973/odp.proc.sr.124.158.1991,Not Given,EPMA,PetDB,,50.11,0.13,39.73,2.67,1.39,,5.8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,"768C 94R-1,74-77",Basalt,Igneous,8.0037,121.2198,10.2973/odp.proc.sr.124.158.1991,Not Given,EPMA,PetDB,0.16,51.72,0.11,38.29,6.42,0.97,0.02,1.35,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. SCHULLER,Kimberlite,Not given,-25.7603,28.5306,[17893] DE BRUIN D. (1993),Not given,Not given,GEOROC,,50.28,0.47,29.31,0.27,8.77,0.54,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,372 LOMROG12-PC05 160.4-162.4 cm 72,Not given,Not given,87.82056,-59.63194,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,,52.169,0.256,46.779,0.17,1.044,,,0.062,0.196,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. SM3B,Dacite,Not given,13.33,74.68,[13149] MELLUSO L. (2009),Not given,Not given,GEOROC,,40.95,0.03,33.4,2.77,0.36,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. LF02-042,Rhyodacite,Not given,40.5,-121.085,[16173] UNDERWOOD S. J. (2012),Not given,Not given,GEOROC,,37.8,0.23,29.38,0.68,2.18,0.02,29.34,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. PM-1B,Rhyodacite,Not given,35.89,137.48,[3510] KIMURA J.-I. (1999),Not given,Not given,GEOROC,0.04,47.41,0.37,36.09,5.53,0.53,,10.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. MGR-6A-J-076,Kimberlite,Not given,-9.3779,20.2963,[21507] CASTILLO-OLIVER M. (2017),Not given,Not given,GEOROC,,43.44,0.44,27.97197169,0.22,6.23,1.3,20.10208647,0.01,,,,0.01,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. TZ-618-47-D-102,Kimberlite,Not given,-9.4,20.3,[21507] CASTILLO-OLIVER M. (2017),Not given,Not given,GEOROC,0.01,51.11,0.05,29.39469611,16.42,0.1,0.08,2.306383959,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. D33_PC04,Dacite,Not given,-30.22,-178.55,[17055] BARKER S. J. (2013),Not given,Not given,GEOROC,0.007,46.375,0.19,13.73002544,1.073,2.376,,36.40360638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. XL323-33,Gabbro,Not given,24.0,116.0,[21359] BAI ZHONG-JIE (2015),Not given,Not given,GEOROC,,48.752,,42.733,0.92875,0.09775,0.0205,6.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. BC1127,Clinopyroxenite,Not given,39.5,78.93,[18407] CAO JUN (2014),Not given,Not given,GEOROC,,53.06,0.04,33.36,0.63,7.7,0.09,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. AJ-61,Not given,Not given,28.3,-16.6,[17505] DAVILA-HARRIS P. (2013),Not given,Not given,GEOROC,,48.967,0.064,34.32518602,4.431,2.936,,9.696300891,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-199,Pumice,Not given,43.5239,144.8817,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.052,38.119,0.253,29.05356859,1.074,2.309,0.003,27.74288663,,,,,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. XAL-117,Andesite,Not given,21.473,-104.7887,[20978] CRABTREE S. M. (2017),Not given,Not given,GEOROC,0.01,46.1,0.2,35.0,0.56,2.71,0.02,14.7,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. N,Not given,Not given,-39.0,176.0,[19644] BARKER S. J. (2015),Not given,Not given,GEOROC,0.02966666667,47.27241745,0.09666666667,11.61683772,1.222,1.411666667,,38.80605637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-169,Pumice,Not given,43.8638,144.0763,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.028,37.916,0.267,29.1510917,1.019,2.213,,28.19467158,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-110,Scoria,Not given,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.018,38.81,0.257,29.69263009,1.077,2.322,,27.55397434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. MGR-35-D-042,Kimberlite,Not given,-9.3779,20.2963,[21507] CASTILLO-OLIVER M. (2017),Not given,Not given,GEOROC,0.01,43.45,0.13,36.49294417,0.08,1.33,0.18,17.87831054,,,,,0.07,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. JD10 MX28,"Megacryst, garnet-clinopyroxene, xenolith",Not given,65.9865,-111.4817,[13836] KOPYLOVA M. G. (2009),Not given,Not given,GEOROC,,51.29,0.31,27.07,0.28,12.95,1.34,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. ILM24TS2,Pumice,Not given,19.024,-98.623,[8497] WITTER J. B. (2005),Not given,Not given,GEOROC,0.1,42.93,0.3,32.35570102,0.41,3.52,0.05,19.50645039,0.11,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. AJE-69,Not given,Not given,-28.3506,24.3981,[23446] FITZPAYNE A. (2018),Not given,Not given,GEOROC,0.03,48.01,0.04,31.26,0.4,6.45,0.64,12.69,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. MGR-32A-L-098,Kimberlite,Not given,-9.3779,20.2963,[21507] CASTILLO-OLIVER M. (2017),Not given,Not given,GEOROC,0.13,46.55,0.57,28.08049983,0.32,7.75,0.7,15.01375031,,,,,0.17,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-90,Scoria,Not given,43.8683,144.6491,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.017,38.485,0.269,29.46234536,1.087,2.23,0.018,28.44117486,0.07,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 511/967,Pyroxenite,Not given,47.233,36.25,[18480] KRYVDIK S. G. (2014),Not given,Not given,GEOROC,0.35,47.6,,40.08,1.82,0.49,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. SH21,Basalt,Not given,28.6,34.2,[20805] FARAHAT E. S. (2017),Not given,Not given,GEOROC,0.29,49.9,0.6,42.07,0.47,1.38,,5.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-199,Pumice,Not given,43.5239,144.8817,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.057,37.798,0.277,29.17444402,1.044,2.126,,28.80668054,0.009,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-140,Scoria,Not given,43.8708,144.4232,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.069,38.711,0.263,29.92865449,1.068,2.166,0.018,26.31251847,0.012,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-169,Pumice,Not given,43.8638,144.0763,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.019,38.322,0.273,29.34325299,1.007,2.272,0.003,28.08004494,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,AT90A,Norite,Igneous,-1.117,14.867,10.1029/JB081i023p04087,Not Given,EPMA,PetDB,0.54,47.1,1.21,40.9,0.5,0.55,,8.4,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. AJE-333,Not given,Not given,-28.739,24.776,[23446] FITZPAYNE A. (2018),Not given,Not given,GEOROC,0.02,52.6,0.03,27.47,0.38,10.81,0.67,6.46,0.05,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 17GR1-760-5,"Megacryst, ilmenite, xenolith",Not given,65.507,41.393,[24883] KARGIN A. V. (2021),Not given,Not given,GEOROC,0.06,52.73,0.54,19.88,0.29,15.21,2.96,6.74,0.02,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 739,"Tholeiitic basalt, pigeonite",Not given,37.73,15.0,[8469] TANGUY J.-C. (1978),Not given,Not given,GEOROC,,50.47,0.13,43.39,0.33,1.19,,4.41,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-114,Scoria,Not given,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.069,38.011,0.252,29.08219782,0.992,2.226,0.005,28.44461433,,,,,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. SZG-3004,Granulite,Not given,46.8,17.43,[12603] EMBEY-ISZTIN A. (1990),Not given,Not given,GEOROC,,51.88,0.6,38.39,0.71,4.18,0.07,4.77,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-118,Scoria,Not given,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.046,38.257,0.272,29.36704666,1.046,2.252,0.005,27.68238666,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-85,Scoria,Not given,43.8683,144.6491,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.039,37.693,0.277,29.16237523,0.984,2.118,,29.17241499,0.006,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. MGR-60B-1I-084,Kimberlite,Not given,-9.3779,20.2963,[21507] CASTILLO-OLIVER M. (2017),Not given,Not given,GEOROC,0.12,37.27,0.83,24.01083832,0.07,5.69,4.78,25.51560874,,,,,0.12,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. OA-4,Pyroclastic sediment,Not given,-39.296,174.065,[9776] LOWE D. J. (1988),Not given,Not given,GEOROC,0.04,44.62,0.36,33.78,0.28,3.42,0.13,17.55,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,285 LOMROG09-PC01 247.1-250.1 cm 60,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,,55.232,0.2,42.712,0.229,0.071,0.086,,0.148,0.088,0.042,0.037,,,,,,,,0.088,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 150513,Pantelleritic rhyolite,Not given,36.76811,11.95942,[22611] LISZEWSKA K. M. (2018),Not given,Not given,GEOROC,,50.53,,41.7,2.62,0.63,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,"768C 94R-1,74-77",Basalt,Igneous,8.0037,121.2198,10.2973/odp.proc.sr.124.158.1991,Not Given,EPMA,PetDB,,47.79,0.11,37.97,2.01,1.59,0.03,9.86,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,550 LOMROG09-PC01 55-57cm 44,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,,52.864,0.058,45.13,0.956,0.094,,,,,,,,,,,,,,0.007,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. OF2,Kimberlite,Not given,-18.5,-47.0,[25487] CARVALHO L. D. V. (2022),Not given,Not given,GEOROC,0.014,50.608,1.308,26.24188706,0.042,10.308,1.9,8.458591937,0.008,0.02,,0.029,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. UP33,"Tholeiitic basalt, olivine",Not given,-9.42,-140.0,[8489] LEGENDRE C. (2005),Not given,Not given,GEOROC,,52.23,0.18,35.05,0.55,6.25,,5.68,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. NM-CC7,Basaltic-andesite,Not given,48.72202,-121.84915,[15956] MOORE N. E. (2012),Not given,Not given,GEOROC,,48.7,0.0992,36.54764266,0.6809,3.72,0.0532,9.60466291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,GR1715,Plutonic rocks,Igneous,40.9626,25.723,https://doi.org/10.1594/PANGAEA.922961,Not Given,EPMA,Pangaea,,47.214,,47.595,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-110,Scoria,Not given,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.06,38.77,0.25,29.78426247,1.071,2.282,,27.32210861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-112,Scoria,Not given,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.035,38.844,0.26,29.49380828,1.048,2.47,,27.94052254,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 11629,"Basanite, leucite",Not given,-1.408,29.2,[24653] MURAVYEVA N. S. (2021),Not given,Not given,GEOROC,0.04,49.67,0.55,36.0,0.5,4.59,0.03,8.35,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-168,Pumice,Not given,43.8638,144.0763,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.012,37.898,0.269,29.05406022,1.013,2.173,0.003,28.94712844,0.07,,,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-17,Pumice,Not given,44.0,144.0,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.058,38.799,0.256,29.55929421,1.107,2.368,0.009,27.20867286,,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. SM3B,Dacite,Not given,13.33,74.68,[13149] MELLUSO L. (2009),Not given,Not given,GEOROC,,42.39,,33.7,3.82,0.31,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-136,Pumice,Not given,44.0,144.0,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.076,37.991,0.287,29.26597011,0.963,2.249,,28.10813309,,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-238,Pumice,Not given,43.2577,144.3406,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.025,38.037,0.28,29.28941218,1.017,2.197,,29.33021638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 70906,"Dacite, augite-hypersthene",Not given,37.0,139.5,[14046] AOKI K.-I. (1989),Not given,Not given,GEOROC,,37.67,0.13,31.82,0.76,0.72,0.18,29.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-150,Pumice,Not given,43.8638,144.0763,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.027,38.635,0.267,29.55076808,1.08,2.286,0.005,28.06727885,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-114,Scoria,Not given,43.7765,144.4332,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.08,38.858,0.257,29.75332336,1.117,2.319,0.012,27.8288474,0.009,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 81-2,Not given,Not given,45.67,2.98,[10650] GOURGAUD A. (1984),Not given,Not given,GEOROC,0.03,33.21,0.58,25.63,1.05,2.01,,36.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. C1,Kimberlite,Not given,-18.5,-47.0,[25487] CARVALHO L. D. V. (2022),Not given,Not given,GEOROC,0.021,51.247,0.352,31.49839891,0.352,7.725,0.164,8.185742941,0.02,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-150,Pumice,Not given,43.8638,144.0763,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.014,37.92,0.283,29.05617805,0.983,2.27,0.018,29.20707199,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. C1C8,Magnetitite,Not given,-18.03,-47.87,[21228] GUARINO V. (2017),Not given,Not given,GEOROC,,48.22913,0.05933299,36.7832721,5.006828,0.7447124,,6.693199598,0.1589126,0.1661812,0.007414692,,,0.6660475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 1,Kimberlite,Not given,-28.739,24.776,[17479] PASTERIS J. D. (1980),Not given,Not given,GEOROC,,41.76,0.14,20.69,0.41,9.14,0.25,26.26,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KS-35A,Picrite,Not given,-21.5,30.5,[24738] ASHWAL L. D. (2021),Not given,Not given,GEOROC,0.474388,46.85751,0.277276,38.84184234,0.401099,1.800869,0.032263,10.64102829,0.157579,,,,1.3e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 020-1,"Gabbro, hornblende",Not given,48.55,-124.42,[14283] LAROCQUE J. (2010),Not given,Not given,GEOROC,0.1871,48.1235,,1.1019,0.2747,0.1686,,49.5231,0.0358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. TEQ66,Dacite,Not given,20.8025,-103.9837,[14981] CRABTREE S. M. (2011),Not given,Not given,GEOROC,0.042,43.282,0.355,31.60367735,0.514,2.92,0.01,21.09159934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. D1B2,Not given,Not given,-46.25,37.33,[2812] REID A. M. (1988),Not given,Not given,GEOROC,,51.67,0.48,32.28,0.35,7.76,0.56,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. 10,Kimberlite,Not given,7.5,-10.7,[20699] HAGGERTY S. E. (2017),Not given,Not given,GEOROC,,53.52,0.68,21.19,0.02,15.1,2.8,7.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. B 58,Carbonatite,Not given,14.83,-24.68,[20286] WEIDENDORFER D. (2016),Not given,Not given,GEOROC,0.033,52.26,0.0203,23.82802515,22.52,0.1104,,1.924709786,0.0244,0.0311,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. MGR-59-B4-A-030,Kimberlite,Not given,-9.3779,20.2963,[21507] CASTILLO-OLIVER M. (2017),Not given,Not given,GEOROC,0.04,50.98,0.54,24.32854586,1.65,11.11,0.85,9.781474746,0.09,,,,0.06,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. D47_PC02,Dacite,Not given,-35.0,-179.0,[17055] BARKER S. J. (2013),Not given,Not given,GEOROC,0.004,42.956,0.272,19.34745304,1.242,3.198,0.003,31.68799727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,164 LOMROG09-PC01 240.4-242.4 cm 39,Not given,Not given,88.54,133.48,https://doi.org/10.1594/PANGAEA.870973,Not Given,EPMA,Pangaea,0.112,51.352,0.186,46.648,0.15,0.915,0.067,,0.064,0.02,0.032,0.138,,,,,,,,0.194,,,,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KG-831,Not given,Not given,68.1,-31.5,[5759] JANG Y. D. (2003),Not given,Not given,GEOROC,0.33,50.52,0.07,44.33,0.58,0.6,,2.75,0.06,0.01,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ilmenite,Very common,samp. KP4-17,Pumice,Not given,44.0,144.0,[22456] MATSUMOTO A. (2018),Not given,Not given,GEOROC,0.036,38.947,0.236,29.40253947,1.145,2.495,,27.16725318,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
